idBoleto;idEmpresa;dataVecto;valorParc;total;origem;motivoDescarteApp
7450027;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450028;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450029;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450030;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450031;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450032;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450033;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450034;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450035;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450036;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450037;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450038;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450039;75;2026-09-10;343,24;343,24;0;Lido pelo App
7450040;75;2026-09-10;373,24;373,24;0;Lido pelo App
7450041;75;2026-09-10;343,24;343,24;0;Lido pelo App
7470918;75;2026-08-27;522,65;800,00;5;origem 5 (Juridico)
7470919;75;2026-09-28;445,59;682,05;5;origem 5 (Juridico)
7470920;75;2026-10-28;445,59;682,05;5;origem 5 (Juridico)
7470921;75;2026-11-28;445,59;682,05;5;origem 5 (Juridico)
7470922;75;2026-12-28;445,59;682,05;5;origem 5 (Juridico)
7471626;75;2026-04-16;-193,61;-270,30;3;origem 3 (Amigavel/Outro)
7475950;75;2026-08-31;256,46;404,52;5;origem 5 (Juridico)
7475951;75;2026-09-30;256,46;404,52;5;origem 5 (Juridico)
7475952;75;2026-10-31;256,46;404,52;5;origem 5 (Juridico)
7475953;75;2026-11-30;256,46;404,52;5;origem 5 (Juridico)
7475954;75;2026-12-31;256,46;404,52;5;origem 5 (Juridico)
7475955;75;2027-01-31;256,46;404,52;5;origem 5 (Juridico)
7475956;75;2027-02-28;256,46;404,52;5;origem 5 (Juridico)
7475957;75;2027-03-31;256,46;404,52;5;origem 5 (Juridico)
7475958;75;2027-04-30;256,46;404,52;5;origem 5 (Juridico)
7475959;75;2027-05-31;256,46;404,52;5;origem 5 (Juridico)
7484673;75;2026-04-28;-199,69;-308,41;3;origem 3 (Amigavel/Outro)
7484675;75;2026-03-27;-199,69;-308,41;3;origem 3 (Amigavel/Outro)
7488811;75;2026-09-24;358,48;562,16;5;origem 5 (Juridico)
7488812;75;2026-10-24;358,48;562,16;5;origem 5 (Juridico)
7488813;75;2026-11-24;358,48;562,16;5;origem 5 (Juridico)
7488814;75;2026-12-24;358,48;562,16;5;origem 5 (Juridico)
7488815;75;2027-01-24;358,48;562,16;5;origem 5 (Juridico)
7502656;75;2026-05-04;-289,31;-453,34;3;origem 3 (Amigavel/Outro)
7502657;75;2026-06-26;-289,31;-460,19;3;origem 3 (Amigavel/Outro)
